Year,Make,Model,Used/New,Price,ConsumerRating,ConsumerReviews,Drivetrain,MinMPG,MaxMPG,FuelType,Mileage
2021,jeep,wranglerunlimitedrubicon,used,50497,4.9,46,4wd,17,23,gasoline,20714
2018,ford,escapese,used,20768,4.7,578,fwd,23,30,gasoline,41555
2019,ford,escapetitanium,used,29423,4.7,264,fwd,22,29,gasoline,10570
2020,honda,odysseyex-l,used,43861,4.7,53,fwd,19,28,gasoline,20623
2019,land,roverrangerovervelarp250s,used,53950,3.5,15,4wd,21,27,gasoline,22347
2021,bmw,x3sdrive30i,certified,47357,4.7,29,rwd,25,29,gasoline,13793
2016,nissan,sentras,used,13998,4.4,131,fwd,29,38,gasoline,91684
2017,chevrolet,corvettegrandsport,used,66500,4.8,157,rwd,16,25,gasoline,19596
2021,chevrolet,tahoez71,used,74990,4.5,37,4wd,16,20,gasoline,10818
2020,mercedes-benz,glc300base4matic,certified,48988,4.8,35,awd,21,28,gasoline,11970
2019,audi,a42.0ttitaniumpremium,used,31990,4.8,21,fwd,27,34,gasoline,40578
2017,mercedes-benz,e-classe3004maticsport,used,36944,4.8,79,awd,22,29,gasoline,29454
2021,gmc,yukonxlslt,used,83000,4.9,3,4wd,15,19,gasoline,10969
2019,lincoln,mkcreserve,used,40871,4.7,70,awd,19,25,gasoline,13629
2020,mazda,cx-5grandtouring,used,29998,4.9,140,awd,24,30,gasoline,51292
2020,ford,f-150lariat,used,49489,4.8,219,4wd,18,23,gasoline,44315
2021,toyota,tacomasr5,used,43912,4.8,85,4wd,18,22,gasoline,22518
2016,bmw,x6xdrive35i,used,41985,4.8,20,awd,18,24,gasoline,38144
2017,hyundai,santafesport2.4l,used,18494,4.8,357,fwd,21,27,gasoline,84054
2021,hyundai,santafesel,used,31499,4.7,33,awd,22,25,gasoline,17032
2020,chevrolet,traxlt,used,23970,4.5,100,awd,24,29,gasoline,13348
2007,chevrolet,tahoeltz,used,16500,4.6,134,4wd,15,21,e85 flex fuel,56845
2021,audi,q345slinepremium,used,40995,5.0,8,awd,20,28,gasoline,13158
2019,cadillac,xt4premiumluxury,used,37672,4.2,107,awd,22,29,gasoline,27051
2020,nissan,roguesv,used,24277,4.8,133,awd,25,32,gasoline,66295
2021,lexus,rx350,used,54000,4.8,56,awd,19,26,gasoline,18765
2020,honda,pilottouring7-passenger,used,40728,4.3,151,fwd,20,27,gasoline,35028
2022,honda,pilotex-l,certified,41500,5.0,1,fwd,20,27,gasoline,11619
2020,toyota,tundrasr5,used,46151,4.8,66,4wd,13,17,gasoline,15480
2016,jeep,grandcherokeelimited,used,24921,4.7,135,4wd,18,25,gasoline,84487
2019,land,roverrangerovervelarp250ser-dynamic,used,55900,3.5,15,4wd,21,27,gasoline,31002
2021,toyota,rav4le,certified,34480,4.8,102,fwd,27,35,gasoline,29125
2019,land,roverrangerover5.0lv8superchargedautobiography,used,118990,4.5,16,4wd,16,21,gasoline,40502
2020,toyota,tundrasr5,certified,46460,4.8,66,4wd,13,17,gasoline,21884
2019,buick,encorepreferred,used,23101,4.7,182,fwd,25,30,gasoline,14059
2021,kia,telluridesx,used,49640,4.9,91,fwd,20,26,gasoline,38434
2012,volkswagen,passat2.0tdiselpremium,used,9995,4.6,137,fwd,30,40,diesel,146137
2018,toyota,tundrasr5,used,38300,4.8,198,4wd,13,17,gasoline,81867
2020,jeep,grandcherokeelimited,used,34000,4.8,150,rwd,19,26,gasoline,65307
2019,gmc,acadiasle-2,used,35588,4.8,131,awd,21,25,gasoline,29639
2021,nissan,altima2.5sr,certified,30500,4.9,17,fwd,28,39,gasoline,17561
2015,mercedes-benz,glk-classglk3504matic,used,24414,4.7,73,awd,18,25,gasoline,83993
2021,volkswagen,atlas3.6v6sew/technology,used,40990,4.8,42,fwd,17,23,gasoline,14276
2019,nissan,roguesv,certified,30214,4.7,255,awd,25,32,gasoline,11196
2013,mercedes-benz,gl-classgl4504matic,used,22282,4.7,39,awd,14,19,gasoline,97018
2019,gmc,acadiasle-2,used,33916,4.8,131,awd,21,25,gasoline,16301
2019,infiniti,qx80luxe,used,41995,4.8,26,rwd,14,20,gasoline,58508
2017,gmc,sierra1500denali,used,43499,4.6,187,4wd,15,21,gasoline,39135
2017,jeep,cherokeelatitude,certified,21574,4.7,353,fwd,21,30,gasoline,47130
2019,honda,cr-vex-l,certified,32995,4.8,540,awd,27,33,gasoline,29871
2018,ford,explorerxlt,used,28300,4.8,265,4wd,16,22,gasoline,69421
2018,tesla,model3longrange,used,53000,4.6,117,awd,120,112,electric,30885
2019,volkswagen,atlas3.6lv6selpremium,used,43962,4.5,132,awd,17,23,gasoline,18913
2018,toyota,highlanderlimited,used,32777,4.8,419,awd,20,26,gasoline,79820
2019,bmw,330ixdrive,certified,38495,4.9,30,awd,25,34,gasoline,20168
2018,toyota,rav4le,certified,26991,4.8,770,awd,22,28,gasoline,64166
2019,jeep,cherokeelimited,used,29608,4.6,568,4wd,19,27,gasoline,10217
2014,bentley,continentalgtspeed,used,132900,4.8,4,awd,12,20,e85 flex fuel,11056
2020,honda,civiclx,used,23540,4.9,169,fwd,30,38,gasoline,22132
2017,toyota,rav4le,used,25495,4.8,591,fwd,23,30,gasoline,18579
2020,dodge,journeysevalue,used,23452,4.3,25,fwd,19,25,gasoline,47195
2016,volvo,v60t5premier,used,22998,4.6,13,awd,20,29,gasoline,55072
2018,audi,a52.0tpremiumplus,used,28000,4.9,82,awd,24,34,gasoline,89004
2018,audi,q52.0ttechpremium,used,37692,4.7,181,awd,23,27,gasoline,20222
2019,infiniti,qx60luxe,used,35777,4.6,56,awd,19,26,gasoline,16978
2021,honda,pilotspecialedition,used,40299,4.8,63,awd,19,26,gasoline,21525
2019,nissan,rogues,certified,26384,4.7,255,awd,25,32,gasoline,10377
2019,nissan,muranosl,used,32995,4.9,96,awd,20,28,gasoline,47290
2018,dodge,chargergt,certified,31698,4.8,201,awd,18,27,gasoline,16444
2019,bmw,330ixdrive,used,34990,4.9,30,awd,25,34,gasoline,41719
2019,bmw,330i,certified,43995,4.9,30,rwd,26,36,gasoline,12931
2019,bmw,x5xdrive40i,certified,57987,4.7,55,awd,20,26,gasoline,23317
2019,honda,civiclx,certified,24900,4.9,275,fwd,30,38,gasoline,32965
2017,audi,a42.0tpremiumplus,used,27315,4.8,90,awd,24,31,gasoline,58989
2016,porsche,911carrera4s,certified,97500,4.8,9,awd,19,26,gasoline,42747
2019,subaru,foresterpremium,used,28800,4.7,279,awd,26,33,gasoline,38576
2019,audi,q52.0tpremiumplus,used,42990,4.7,42,awd,22,27,gasoline,18010
2020,lamborghini,urusbase,used,284990,4.7,1,awd,12,17,gasoline,9346
2018,kia,soul+,used,19942,4.8,411,fwd,25,30,gasoline,24039
2018,mercedes-benz,cla250base,used,29490,4.5,54,fwd,24,37,gasoline,35424
2018,mazda,cx-5grandtouring,used,28991,4.8,270,fwd,25,31,gasoline,18327
2018,mercedes-benz,cla250base,used,28520,4.5,54,fwd,24,37,gasoline,31118
2019,lexus,gx460base,used,43602,4.7,24,4wd,15,18,gasoline,37843
2018,chevrolet,suburbanlt,used,39990,4.9,44,rwd,16,23,gasoline,68230
2020,nissan,pathfindersl,used,29989,4.9,34,4wd,20,27,gasoline,49232
2019,ford,f-150kingranch,used,54901,4.8,425,4wd,16,22,gasoline,23655
2021,toyota,tacomasr,certified,40598,4.8,85,4wd,18,22,gasoline,12763
2017,audi,a42.0tpremium,used,31998,4.8,90,awd,24,31,gasoline,19996
2020,volvo,v90crosscountryt6,certified,56968,5.0,2,awd,20,30,gasoline,28559
2019,cadillac,xt5luxury,certified,36950,4.6,94,fwd,19,26,gasoline,57160
2019,cadillac,xt4sport,certified,39995,4.2,107,fwd,24,30,gasoline,19647
2020,ram,1500rebel,used,46500,4.8,201,4wd,19,24,gasoline,47702
2021,volkswagen,tiguan2.0tser-lineblack,used,34000,4.7,15,fwd,23,29,gasoline,12648
2019,mercedes-benz,cla250base,used,33941,4.1,17,fwd,24,37,gasoline,42938
2019,toyota,tundrasr5,used,39991,4.8,126,rwd,13,18,gasoline,32643
2016,jaguar,xjxjlportfolio,used,39996,4.7,13,rwd,18,27,gasoline,38100
2020,acura,tlxfwd,used,31979,4.9,32,fwd,23,33,gasoline,20624
2021,subaru,ascentlimited8-passenger,used,43483,4.7,30,awd,20,26,gasoline,21700
2018,toyota,rav4xle,used,28669,4.8,770,fwd,23,30,gasoline,37844
2018,ford,expeditionplatinum,certified,50997,4.7,65,rwd,17,24,gasoline,49948
2017,mercedes-benz,e-classe300sport,certified,38391,4.8,79,rwd,22,30,gasoline,44879
2017,mercedes-benz,e-classe300luxury,certified,38391,4.8,79,awd,22,29,gasoline,45062
2013,toyota,camryse,used,19998,4.4,178,fwd,25,35,gasoline,85511
2022,chevrolet,tahoez71,certified,75998,5.0,2,4wd,15,20,gasoline,22026
2020,honda,cr-vex-l,used,35299,4.8,269,awd,27,32,gasoline,25148
2019,lexus,rx350350,used,48799,4.8,102,awd,19,26,gasoline,10249
2016,porsche,cayennes,used,45388,4.8,39,awd,17,24,gasoline,48052
2017,dodge,journeygt,used,17997,4.7,248,awd,16,24,gasoline,35942
2020,mazda,cx-9touring,used,34764,4.8,32,awd,20,26,gasoline,34719
2019,nissan,roguesl,used,28799,4.7,255,awd,25,32,gasoline,48303
2020,cadillac,xt6awdsport,certified,52990,4.6,51,awd,17,24,gasoline,30642
2020,bmw,m340ixdrive,used,50797,4.9,29,awd,22,30,gasoline,27260
2017,toyota,siennal,used,40337,4.7,147,fwd,19,27,gasoline,23603
2020,toyota,rav4xle,used,35888,4.7,166,fwd,28,35,gasoline,14919
2017,nissan,maxima3.5platinum,used,32998,4.8,187,fwd,21,30,gasoline,22950
2019,ford,f-150xlt,used,44749,4.8,425,4wd,18,23,gasoline,15118
2019,cadillac,xt5luxury,certified,37500,4.6,94,awd,18,25,gasoline,36088
2010,audi,q73.0premiumplus,used,11985,4.5,18,awd,17,25,diesel,153876
2019,cadillac,xt5luxury,used,36350,4.6,94,fwd,19,26,gasoline,34381
2017,hyundai,santafesport2.4l,used,19177,4.8,357,awd,20,26,gasoline,64424
2020,ford,fusiontitanium,certified,30998,4.8,70,awd,20,29,gasoline,60115
2020,ford,fusiontitanium,certified,27980,4.8,70,awd,20,29,gasoline,61672
2018,lexus,ls500base,used,54890,4.6,32,awd,18,27,gasoline,34965
2019,ford,escapetitanium,used,28677,4.7,264,fwd,22,29,gasoline,17306
2016,infiniti,q503.0tpremium,used,21000,4.8,44,rwd,19,28,gasoline,87091
2020,nissan,armadasl,used,37189,4.7,8,rwd,14,19,gasoline,48880
2019,infiniti,qx60luxe,used,40000,4.6,56,awd,19,26,gasoline,35448
2019,jeep,grandcherokeealtitude,used,34847,4.8,224,4wd,18,25,gasoline,63436
2020,ram,1500laramie,used,50552,4.8,201,4wd,19,24,gasoline,20975
2020,jeep,grandcherokeelimited,used,35255,4.8,150,rwd,19,26,gasoline,66228
2018,toyota,rav4xle,used,26900,4.8,770,fwd,23,30,gasoline,31602
2019,lexus,rx350350,used,41835,4.8,102,fwd,20,28,gasoline,58157
2017,nissan,versa1.6sv,used,9700,4.3,118,fwd,31,39,gasoline,81569
2019,subaru,crosstrek2.0ilimited,used,32995,4.7,205,awd,27,33,gasoline,12141
2019,nissan,roguesv,certified,26494,4.7,255,awd,25,32,gasoline,17919
2019,chevrolet,traxlt,used,18590,4.3,151,fwd,26,31,gasoline,45864
2018,audi,a42.0tpremium,used,27959,4.8,81,awd,24,34,gasoline,53813
2015,hyundai,santafegls,used,19599,4.3,33,fwd,18,25,gasoline,84416
2017,jeep,grandcherokeesrt,used,59995,4.8,334,4wd,13,19,gasoline,69090
2019,toyota,camryle,used,22990,4.8,309,fwd,28,39,gasoline,32863
2017,hyundai,tucsonse,used,18598,4.7,623,awd,21,26,gasoline,70990
2017,nissan,roguesv,used,22995,4.7,547,awd,25,32,gasoline,49757
2020,lexus,gx460base,used,56900,4.9,22,4wd,15,19,gasoline,21163
2021,jeep,grandcherokeesummit,used,54500,4.7,58,4wd,18,25,gasoline,13855
2019,toyota,c-hrle,certified,23995,4.8,91,fwd,27,31,gasoline,45246
2021,jeep,wranglerunlimitedsahara,used,46000,4.9,46,4wd,17,23,gasoline,14001
2018,lexus,rx350350,used,41988,4.8,90,awd,19,26,gasoline,25532
2019,honda,odysseyex-l,used,40995,4.6,133,fwd,19,28,gasoline,40298
2019,toyota,highlanderxle,used,34500,4.6,363,awd,20,26,gasoline,32190
2019,toyota,rav4le,used,30411,4.6,444,awd,25,33,gasoline,18619
2019,jeep,grandcherokeelimited,used,29423,4.8,224,4wd,18,25,gasoline,61933
2020,lexus,rx350base,used,48998,4.8,76,awd,19,26,gasoline,31051
2019,buick,encorepreferred,certified,21997,4.7,182,fwd,25,30,gasoline,13091
2020,jeep,grandcherokeelimited,used,43890,4.8,150,4wd,18,25,gasoline,18777
2021,bmw,x3sdrive30i,used,46175,4.7,29,rwd,25,29,gasoline,38284
2019,kia,sorentolx,used,28204,4.7,256,awd,21,26,gasoline,33637
2019,maserati,ghiblisq4,certified,53500,4.9,3,awd,16,24,gasoline,23813
2017,buick,enclaveleather,used,25744,4.8,137,awd,15,22,gasoline,47743
2020,hyundai,elantrase,used,21000,4.8,134,fwd,30,40,gasoline,22370
2019,honda,odysseyex-l,used,36698,4.6,133,fwd,19,28,gasoline,19075
2019,mercedes-benz,glc300base4matic,certified,38142,4.6,72,awd,22,27,gasoline,35650
2021,mercedes-benz,amggle534maticcoupe,used,89910,3.6,16,awd,18,23,gasoline,21710
2019,jeep,grandcherokeelimited,used,37000,4.8,224,4wd,18,25,gasoline,22196
2019,subaru,crosstrek2.0ipremium,certified,28333,4.7,205,awd,27,33,gasoline,18353
2019,jeep,cherokeelimited,certified,32987,4.6,568,4wd,19,27,gasoline,13405
2021,mazda,cx-9touring,used,37980,4.8,17,awd,20,26,gasoline,10429
2021,acura,tlxadvance,certified,47682,4.7,21,awd,21,29,gasoline,12346
2019,chevrolet,silverado1500ldlt,used,38626,4.8,46,4wd,15,21,gasoline,22465
2014,volvo,s60t5,used,18498,4.8,35,fwd,21,30,gasoline,55515
2018,audi,q52.0ttechpremium,used,33295,4.7,181,awd,23,27,gasoline,43775
2013,land,roverrangeroverevoquepure,used,19943,4.0,55,4wd,20,28,gasoline,86720
2021,honda,cr-vex,certified,36999,4.9,109,awd,27,32,gasoline,12387
2021,subaru,outbacklimited,used,33998,4.8,81,awd,26,33,gasoline,19488
2019,bmw,740i,used,48999,4.5,2,rwd,21,29,gasoline,33516
2019,mercedes-benz,gls450base4matic,used,47999,5.0,10,awd,16,22,gasoline,53669
2019,toyota,camryse,used,28490,4.8,309,fwd,28,39,gasoline,15741
2021,mercedes-benz,gla250base4matic,used,41990,4.9,19,awd,24,33,gasoline,16348
2019,lexus,rx350fsport,used,47990,4.8,102,awd,19,26,gasoline,21510
2020,honda,civiclx,certified,26987,4.9,169,fwd,30,38,gasoline,38504
2018,audi,q32.0tpremium,used,26646,4.8,52,awd,20,28,gasoline,54618
2019,mercedes-benz,glc300base4matic,certified,37874,4.6,72,awd,22,27,gasoline,14720
2017,tesla,modelx75d,used,69950,4.7,27,awd,91,95,electric,45184
2021,porsche,taycan4s,used,129990,5.0,2,awd,79,80,electric,11776
2020,acura,mdx3.5lw/technologypackage,used,45998,4.9,50,awd,19,26,gasoline,14434
2020,chevrolet,traversels,certified,31986,4.9,112,fwd,18,27,gasoline,45043
2017,lexus,rx350350,used,35515,4.7,261,fwd,20,27,gasoline,73966
2019,ford,expeditionlimited,used,55800,4.8,62,rwd,17,24,gasoline,17089
2019,infiniti,qx60luxe,used,32795,4.6,56,fwd,20,27,gasoline,68294
2019,volvo,xc60t5momentum,certified,41968,4.9,82,fwd,22,29,gasoline,27766
2018,ford,explorerlimited,used,31995,4.8,265,fwd,19,27,gasoline,63484
2017,jeep,grandcherokeelimited,used,28794,4.8,334,4wd,18,25,gasoline,66462
2019,toyota,rav4limited,used,34901,4.6,444,awd,25,33,gasoline,54252
2020,toyota,tundrasr5,certified,48489,4.8,66,4wd,13,17,gasoline,18260
2021,nissan,roguesv,used,35525,4.7,94,fwd,26,34,gasoline,13424
2018,lexus,gx460base,used,44998,4.6,36,4wd,15,18,gasoline,58469
2018,cadillac,xt5luxury,used,30731,4.8,131,fwd,19,26,gasoline,53162
2020,kia,sorentolx,used,26357,4.7,76,awd,18,24,gasoline,46788
2020,honda,cr-vex,used,37482,4.8,269,awd,27,32,gasoline,16056
2019,cadillac,ct63.6lpremiumluxury,certified,48867,4.9,15,awd,18,27,gasoline,31573
2021,lexus,rx350base,used,50265,4.8,56,fwd,20,27,gasoline,15821
2017,mercedes-benz,e-classe300,used,34998,4.8,79,rwd,22,30,gasoline,39669
2019,honda,pilotex-l,used,35999,4.8,223,awd,18,26,gasoline,39612
2019,toyota,camryse,used,33262,4.8,309,fwd,28,39,gasoline,19476
2015,lexus,rc350base,used,30999,4.9,71,rwd,19,28,gasoline,67620
2019,volvo,xc90t6momentum,used,42990,4.7,69,awd,19,26,gasoline,46573
2018,ford,escapes,used,19897,4.7,578,fwd,21,29,gasoline,49028
2020,mercedes-benz,e-classe3504matic,certified,49000,5.0,10,awd,23,32,gasoline,30278
2020,dodge,durangor/t,used,49990,4.9,46,awd,14,22,gasoline,14544
2021,infiniti,qx50luxe,certified,40500,4.3,22,awd,22,28,gasoline,20826
2017,hyundai,santafesport2.4l,used,18157,4.8,357,awd,20,26,gasoline,83296
2018,audi,s53.0tpremiumplus,used,40995,4.7,42,awd,21,30,gasoline,50351
2019,acura,rdxa-spec,used,43977,4.3,217,awd,21,26,gasoline,17912
2019,kia,sorentolx,used,27998,4.7,256,awd,19,24,gasoline,56968
2019,mercedes-benz,amgc43base4matic,used,64900,4.9,5,awd,18,25,gasoline,15875
2017,jeep,compasshighaltitude,used,18989,4.5,155,fwd,22,26,gasoline,57174
2019,infiniti,qx60luxe,used,40679,4.6,56,awd,19,26,gasoline,59355
2017,buick,enclavepremium,used,26500,4.8,137,fwd,15,22,gasoline,86426
2021,jeep,wranglersport,used,38492,4.8,31,4wd,22,24,gasoline,13673
2020,jeep,grandcherokeelimited,used,42495,4.8,150,4wd,18,25,gasoline,29980
2019,ram,1500laramie,used,42798,4.7,474,rwd,20,25,gasoline,50506
2021,chevrolet,silverado1500lt,used,45999,4.5,75,4wd,19,22,diesel,17893
2020,bmw,x7xdrive40i,used,61988,4.9,22,awd,20,25,gasoline,64709
2020,ram,1500laramie,used,45295,4.8,201,4wd,19,24,gasoline,34290
2015,chevrolet,corvettestingrayz51,used,49685,4.8,97,rwd,17,29,gasoline,30357
2021,chevrolet,silverado1500ltz,used,55468,4.5,75,4wd,14,21,diesel,20054
2020,chrysler,pacificalimited,used,34129,4.8,59,fwd,19,28,gasoline,49762
2020,mercedes-benz,amgg63base,used,449996,4.1,3,awd,13,15,gasoline,7310
2020,gmc,yukonslt,used,40785,4.9,16,4wd,15,21,gasoline,62794
2019,chevrolet,equinox1lt,certified,26577,4.5,415,fwd,26,32,gasoline,13678
2021,toyota,rav4le,used,32999,4.8,102,fwd,27,35,gasoline,10725
2021,toyota,tundrasr5,used,48000,4.9,32,4wd,13,17,gasoline,15298
2021,toyota,corollale,used,22989,4.8,74,fwd,30,38,gasoline,35642
2014,jeep,grandcherokeeoverland,used,25589,4.5,433,rwd,17,25,e85 flex fuel,46506
2019,cadillac,xt5luxury,used,37285,4.6,94,fwd,19,26,gasoline,40042
2020,chevrolet,traverseltcloth,used,29591,4.9,112,fwd,18,27,gasoline,73888
2020,lexus,es350es350,used,44988,4.9,52,fwd,22,32,gasoline,18031
2019,bmw,x1xdrive28i,certified,37793,4.7,17,awd,22,31,gasoline,14632
2020,bmw,x7xdrive40i,used,70995,4.9,22,awd,20,25,gasoline,23835
2021,volkswagen,tiguan2.0tsel,used,32500,4.7,15,awd,21,27,gasoline,16051
2013,bmw,328i,used,15144,4.6,159,rwd,23,33,gasoline,88544
2017,infiniti,qx30premium,used,21000,4.2,44,awd,21,30,gasoline,87004
2019,volkswagen,atlas3.6lv6selpremium,used,39000,4.5,132,awd,17,23,gasoline,37662
2019,volkswagen,atlas3.6lv6selpremium,used,40000,4.5,132,awd,17,23,gasoline,30757
2017,jeep,grandcherokeelimited,used,29999,4.8,334,4wd,18,25,gasoline,59617
2019,honda,cr-vex,used,24251,4.8,540,awd,27,33,gasoline,87505
2020,honda,pilottouring8-passenger,used,38685,4.3,151,fwd,20,27,gasoline,14346
2019,mercedes-benz,gls450base4matic,used,57995,5.0,10,awd,16,22,gasoline,28926
2019,mercedes-benz,e-classe450,used,46995,4.7,47,awd,20,28,gasoline,42529
2019,bmw,330i,used,35995,4.9,30,rwd,26,36,gasoline,38416
2019,jeep,cherokeelimited,used,24980,4.6,568,fwd,22,31,gasoline,30881
2019,honda,civiclx,certified,21900,4.9,275,fwd,30,38,gasoline,30439
2017,buick,enclaveleather,used,29949,4.8,137,awd,15,22,gasoline,39799
2018,bmw,330ixdrive,used,29998,4.8,32,awd,23,33,gasoline,39590
2019,lexus,gx460base,used,45995,4.7,24,4wd,15,18,gasoline,55721
2019,bmw,530ixdrive,used,38990,4.8,15,awd,23,33,gasoline,16039
2019,toyota,highlanderxle,used,34488,4.6,363,awd,20,26,gasoline,33003
2021,ram,1500laramie,used,51994,4.8,92,4wd,19,24,gasoline,37559
2018,porsche,macans,used,51995,4.8,68,awd,17,23,gasoline,15501
2019,lexus,rx350lpremium,used,41875,4.9,14,awd,18,25,gasoline,20981
2019,toyota,highlanderxle,certified,34888,4.6,363,awd,20,26,gasoline,25156
2019,mercedes-benz,s-classs5604matic,used,71495,4.6,14,awd,17,27,gasoline,28098
2019,bmw,x5xdrive40i,certified,51840,4.7,55,awd,20,26,gasoline,45142
2020,bmw,x5xdrive40i,certified,53870,4.7,53,awd,20,26,gasoline,46339
2019,bmw,330ixdrive,used,36990,4.9,30,awd,25,34,gasoline,42479
2019,jeep,cherokeelimited,certified,29769,4.6,568,4wd,19,27,gasoline,24023
2018,toyota,rav4le,used,27382,4.8,770,awd,22,28,gasoline,19414
2016,bmw,x5xdrive35i,used,34998,4.8,73,awd,18,24,gasoline,59178
2018,toyota,rav4le,used,24998,4.8,770,awd,22,28,gasoline,62179
2019,bmw,750i,certified,55998,5.0,5,rwd,18,26,gasoline,38651
2020,honda,accordex-l2.0t,used,34680,4.8,151,fwd,23,34,gasoline,46264
2020,bmw,x3sdrive30i,certified,39452,4.9,51,rwd,25,29,gasoline,33669
2015,dodge,durangor/t,used,27991,4.7,102,awd,14,22,gasoline,106458
2019,toyota,rav4limited,used,35445,4.6,444,fwd,26,35,gasoline,52480
2019,bmw,x3xdrive30i,used,30697,4.7,99,awd,22,29,gasoline,63190
2019,bmw,x5xdrive40i,used,50998,4.7,55,awd,20,26,gasoline,33585
2013,hyundai,elantralimited,used,13000,4.4,329,fwd,28,38,gasoline,56326
2020,toyota,corollale,used,21300,4.7,233,fwd,30,38,gasoline,47515
2018,subaru,impreza2.0i,used,22990,4.7,143,awd,28,37,gasoline,45017
2017,honda,pilottouring,used,28998,4.7,285,awd,19,26,gasoline,102099
2021,mercedes-benz,glb250base4matic,used,43200,4.4,10,awd,23,30,gasoline,10453
2020,tesla,model3performance,used,66872,4.3,16,awd,118,107,gasoline,12305
2019,audi,q52.0tpremiumplus,used,43496,4.7,42,awd,22,27,gasoline,14736
2019,cadillac,escaladeluxury,used,60865,4.7,13,4wd,14,21,gasoline,22885
2017,audi,q73.0tpremiumplus,used,28990,4.7,72,awd,19,25,gasoline,103003
2019,infiniti,qx80luxe,used,43859,4.8,26,rwd,14,20,gasoline,58217
2018,jeep,grandcherokeelimited,used,32998,4.8,395,rwd,19,26,gasoline,46990
2021,honda,pilottouring7-passenger,used,44985,4.8,63,awd,19,26,gasoline,19529
2020,tesla,modelyperformance,used,74996,3.7,10,awd,116,106,electric,15768
2019,ford,f-150raptor,certified,74500,4.8,425,4wd,15,18,gasoline,23398
2020,dodge,chargersxt,used,32564,4.8,56,rwd,19,30,gasoline,19582
2019,cadillac,xt5luxury,certified,40480,4.6,94,fwd,19,26,gasoline,11243
2021,audi,q855premium,used,77998,5.0,3,awd,18,23,gasoline,17138
2020,toyota,rav4xle,used,33991,4.7,166,fwd,28,35,gasoline,24368
2019,audi,q83.0tpremium,used,67990,4.8,27,awd,17,22,gasoline,37364
2020,ford,fusionsel,used,26384,4.8,70,fwd,23,34,gasoline,48607
2019,bmw,x5xdrive40i,used,46400,4.7,55,awd,20,26,gasoline,70468
2020,toyota,rav4le,used,28557,4.7,166,fwd,27,35,gasoline,40524
2019,mazda,cx-5touring,used,29855,4.8,230,awd,24,30,gasoline,17037
2018,nissan,roguesv,used,22495,4.7,415,awd,25,32,gasoline,63953
2019,subaru,ascentpremium7-passenger,used,34990,4.5,178,awd,21,27,gasoline,29790
2019,honda,cr-vex,used,29974,4.8,540,awd,27,33,gasoline,15145
2015,mazda,cx-9grandtouring,used,19991,4.7,28,fwd,17,24,gasoline,64022
2019,infiniti,qx60luxe,used,33391,4.6,56,fwd,20,27,gasoline,48791
2019,mercedes-benz,c-classc300,used,37391,4.8,40,rwd,23,34,gasoline,12728
2019,toyota,siennale,used,30998,4.6,45,fwd,19,27,gasoline,62736
2019,cadillac,xt5luxury,used,35675,4.6,94,fwd,19,26,gasoline,35332
2021,porsche,macans,certified,72998,4.9,3,awd,18,24,gasoline,17713
2015,mercedes-benz,s-classs550,used,39088,4.9,68,rwd,17,26,gasoline,84596
2018,ford,edgetitanium,used,23491,4.8,232,awd,20,27,gasoline,81119
2018,nissan,roguesl,used,26964,4.7,415,awd,25,32,gasoline,49926
2019,hyundai,santafese2.4,used,28000,4.8,204,awd,21,27,gasoline,18287
